data,hora,temperatura,umidade
27/08/2019,0600 UTC,"13,8",92.0
27/08/2019,0700 UTC,"13,2",93.0
27/08/2019,0800 UTC,"13,1",93.0
27/08/2019,0900 UTC,"12,7",94.0
27/08/2019,1000 UTC,"13,3",94.0
27/08/2019,1100 UTC,"14,3",91.0
27/08/2019,1200 UTC,"15,1",87.0
27/08/2019,1300 UTC,"16,1",81.0
27/08/2019,1400 UTC,18,72.0
27/08/2019,1500 UTC,"20,2",65.0
27/08/2019,1600 UTC,"21,8",60.0
27/08/2019,1700 UTC,"23,5",53.0
27/08/2019,1800 UTC,"24,5",48.0
27/08/2019,1900 UTC,"25,4",44.0
27/08/2019,2000 UTC,"25,8",40.0
27/08/2019,2100 UTC,"25,5",60.0
27/08/2019,2200 UTC,"21,8",75.0
27/08/2019,2300 UTC,"19,9",67.0
28/08/2019,0000 UTC,"20,1",77.0
28/08/2019,0100 UTC,"18,5",78.0
28/08/2019,0200 UTC,"17,5",80.0
28/08/2019,0300 UTC,"17,3",81.0
28/08/2019,0400 UTC,"16,9",81.0
28/08/2019,0500 UTC,"16,7",85.0
28/08/2019,0600 UTC,16,87.0
28/08/2019,0700 UTC,"15,5",88.0
28/08/2019,0800 UTC,"15,5",89.0
28/08/2019,0900 UTC,"16,1",86.0
28/08/2019,1000 UTC,"16,4",85.0
28/08/2019,1100 UTC,"17,1",81.0
28/08/2019,1200 UTC,"17,6",79.0
28/08/2019,1300 UTC,"18,6",71.0
28/08/2019,1400 UTC,19,71.0
28/08/2019,1500 UTC,"20,4",64.0
28/08/2019,1600 UTC,"20,9",62.0
28/08/2019,1700 UTC,"21,8",60.0
28/08/2019,1800 UTC,"22,7",56.0
28/08/2019,1900 UTC,"22,7",60.0
28/08/2019,2000 UTC,"21,6",62.0
28/08/2019,2100 UTC,"20,7",68.0
28/08/2019,2200 UTC,"19,1",71.0
28/08/2019,2300 UTC,"18,8",73.0
29/08/2019,0000 UTC,"17,7",77.0
29/08/2019,0100 UTC,"16,6",85.0
29/08/2019,0200 UTC,"14,5",88.0
29/08/2019,0300 UTC,"13,4",90.0
29/08/2019,0400 UTC,13,89.0
29/08/2019,0500 UTC,"13,3",88.0
29/08/2019,0600 UTC,"12,3",91.0
29/08/2019,0700 UTC,"12,3",94.0
29/08/2019,0800 UTC,"12,4",93.0
29/08/2019,0900 UTC,"13,6",92.0
29/08/2019,1000 UTC,15,88.0
29/08/2019,1100 UTC,"16,6",78.0
29/08/2019,1200 UTC,"18,4",70.0
29/08/2019,1300 UTC,"20,1",63.0
29/08/2019,1400 UTC,"22,1",55.0
29/08/2019,1500 UTC,"23,7",48.0
29/08/2019,1600 UTC,"24,8",45.0
29/08/2019,1700 UTC,"25,7",41.0
29/08/2019,1800 UTC,26,42.0
29/08/2019,1900 UTC,26,42.0
29/08/2019,2000 UTC,"25,5",49.0
29/08/2019,2100 UTC,"24,1",57.0
29/08/2019,2200 UTC,22,63.0
29/08/2019,2300 UTC,20,65.0
30/08/2019,0000 UTC,20,67.0
30/08/2019,0100 UTC,"19,2",66.0
30/08/2019,0200 UTC,"18,8",70.0
30/08/2019,0300 UTC,"17,9",81.0
30/08/2019,0400 UTC,16,86.0
30/08/2019,0500 UTC,"14,9",89.0
30/08/2019,0600 UTC,14,90.0
30/08/2019,0700 UTC,"12,8",90.0
30/08/2019,0800 UTC,"12,7",92.0
30/08/2019,0900 UTC,"12,4",92.0
30/08/2019,1000 UTC,"12,5",92.0
30/08/2019,1100 UTC,"16,2",77.0
30/08/2019,1200 UTC,"19,5",65.0
30/08/2019,1300 UTC,"22,8",48.0
30/08/2019,1400 UTC,"25,3",39.0
30/08/2019,1500 UTC,"26,7",36.0
30/08/2019,1600 UTC,"28,6",30.0
30/08/2019,1700 UTC,"29,9",26.0
30/08/2019,1800 UTC,"29,9",27.0
30/08/2019,1900 UTC,30,27.0
30/08/2019,2000 UTC,"29,7",27.0
30/08/2019,2100 UTC,"28,9",45.0
30/08/2019,2200 UTC,"24,5",65.0
30/08/2019,2300 UTC,"21,2",71.0
31/08/2019,0000 UTC,"19,2",76.0
31/08/2019,0100 UTC,"17,7",80.0
31/08/2019,0200 UTC,"16,9",82.0
31/08/2019,0300 UTC,"15,6",83.0
31/08/2019,0400 UTC,"15,2",84.0
31/08/2019,0500 UTC,"14,5",89.0
31/08/2019,0600 UTC,14,89.0
31/08/2019,0700 UTC,"13,8",89.0
31/08/2019,0800 UTC,"13,5",92.0
31/08/2019,0900 UTC,"12,9",90.0
31/08/2019,1000 UTC,"13,4",87.0
31/08/2019,1100 UTC,"16,5",77.0
31/08/2019,1200 UTC,"20,5",63.0
31/08/2019,1300 UTC,"24,5",50.0
31/08/2019,1400 UTC,"27,8",38.0
31/08/2019,1500 UTC,"30,1",31.0
31/08/2019,1600 UTC,"31,7",29.0
31/08/2019,1700 UTC,"32,6",26.0
31/08/2019,1800 UTC,"33,2",23.0
31/08/2019,1900 UTC,"33,2",25.0
31/08/2019,2000 UTC,"32,1",28.0
31/08/2019,2100 UTC,"31,1",39.0
31/08/2019,2200 UTC,"27,6",61.0
31/08/2019,2300 UTC,"24,1",57.0
01/09/2019,0000 UTC,"26,1",67.0
01/09/2019,0100 UTC,"21,4",77.0
01/09/2019,0200 UTC,"20,2",79.0
01/09/2019,0300 UTC,"19,5",82.0
01/09/2019,0400 UTC,"18,7",86.0
01/09/2019,0500 UTC,"18,6",87.0
01/09/2019,0600 UTC,"18,1",89.0
01/09/2019,0700 UTC,"17,9",93.0
01/09/2019,0800 UTC,"17,7",93.0
01/09/2019,0900 UTC,"17,4",93.0
01/09/2019,1000 UTC,"17,5",94.0
01/09/2019,1100 UTC,"17,4",94.0
01/09/2019,1200 UTC,"18,1",91.0
01/09/2019,1300 UTC,"18,5",88.0
01/09/2019,1400 UTC,"19,6",86.0
01/09/2019,1500 UTC,"20,3",80.0
01/09/2019,1600 UTC,"20,5",86.0
01/09/2019,1700 UTC,"20,9",85.0
01/09/2019,1800 UTC,"21,1",83.0
01/09/2019,1900 UTC,"20,1",83.0
01/09/2019,2000 UTC,"19,8",88.0
01/09/2019,2100 UTC,"19,7",91.0
01/09/2019,2200 UTC,19,92.0
01/09/2019,2300 UTC,"18,6",94.0
02/09/2019,0000 UTC,"18,1",95.0
02/09/2019,0100 UTC,"17,9",93.0
02/09/2019,0200 UTC,"17,7",94.0
02/09/2019,0300 UTC,"17,8",94.0
02/09/2019,0400 UTC,"17,8",93.0
02/09/2019,0500 UTC,"17,7",92.0
02/09/2019,0600 UTC,"17,6",94.0
02/09/2019,0700 UTC,"17,3",94.0
02/09/2019,0800 UTC,"17,2",94.0
02/09/2019,0900 UTC,17,94.0
02/09/2019,1000 UTC,"16,9",95.0
02/09/2019,1100 UTC,"17,2",92.0
02/09/2019,1200 UTC,"18,6",87.0
02/09/2019,1300 UTC,"20,2",79.0
02/09/2019,1400 UTC,"22,3",67.0
02/09/2019,1500 UTC,"23,8",60.0
02/09/2019,1600 UTC,"24,9",61.0
02/09/2019,1700 UTC,"25,3",57.0
02/09/2019,1800 UTC,25,61.0
02/09/2019,1900 UTC,"24,6",63.0
02/09/2019,2000 UTC,"24,6",70.0
02/09/2019,2100 UTC,"23,2",75.0
02/09/2019,2200 UTC,"20,9",80.0
02/09/2019,2300 UTC,"19,8",84.0
03/09/2019,0000 UTC,"18,8",86.0
03/09/2019,0100 UTC,"18,7",90.0
03/09/2019,0200 UTC,"18,2",91.0
03/09/2019,0300 UTC,"17,6",91.0
03/09/2019,0400 UTC,"17,7",91.0
03/09/2019,0500 UTC,18,91.0
03/09/2019,0600 UTC,18,92.0
03/09/2019,0700 UTC,"17,8",92.0
03/09/2019,0800 UTC,"17,8",92.0
03/09/2019,0900 UTC,"17,9",92.0
03/09/2019,1000 UTC,"18,3",92.0
03/09/2019,1100 UTC,19,88.0
03/09/2019,1200 UTC,"20,9",79.0
03/09/2019,1300 UTC,"22,7",73.0
03/09/2019,1400 UTC,"23,3",83.0
03/09/2019,1500 UTC,"23,1",76.0
03/09/2019,1600 UTC,"26,1",63.0
03/09/2019,1700 UTC,"27,5",50.0
03/09/2019,1800 UTC,"27,5",56.0
03/09/2019,1900 UTC,"27,1",57.0
03/09/2019,2000 UTC,"26,8",76.0
03/09/2019,2100 UTC,"21,3",79.0
03/09/2019,2200 UTC,"20,1",82.0
03/09/2019,2300 UTC,"19,8",89.0
04/09/2019,0000 UTC,"19,4",92.0
04/09/2019,0100 UTC,"19,2",93.0
04/09/2019,0200 UTC,"18,3",93.0
04/09/2019,0300 UTC,"18,3",94.0
04/09/2019,0400 UTC,"18,5",93.0
04/09/2019,0500 UTC,"18,9",90.0
04/09/2019,0600 UTC,19,90.0
04/09/2019,0700 UTC,19,92.0
04/09/2019,0800 UTC,"18,4",92.0
04/09/2019,0900 UTC,"18,3",93.0
04/09/2019,1000 UTC,"18,4",93.0
04/09/2019,1100 UTC,"19,3",90.0
04/09/2019,1200 UTC,"20,9",79.0
04/09/2019,1300 UTC,"22,9",72.0
04/09/2019,1400 UTC,25,63.0
04/09/2019,1500 UTC,"26,7",58.0
04/09/2019,1600 UTC,"27,2",56.0
04/09/2019,1700 UTC,"28,3",61.0
04/09/2019,1800 UTC,"26,5",64.0
04/09/2019,1900 UTC,"25,1",70.0
04/09/2019,2000 UTC,23,72.0
04/09/2019,2100 UTC,"21,3",74.0
04/09/2019,2200 UTC,"20,4",77.0
04/09/2019,2300 UTC,"19,2",79.0
05/09/2019,0000 UTC,"18,6",81.0
05/09/2019,0100 UTC,18,81.0
05/09/2019,0200 UTC,"17,8",84.0
05/09/2019,0300 UTC,"17,5",87.0
05/09/2019,0400 UTC,"17,2",89.0
05/09/2019,0500 UTC,"16,9",92.0
05/09/2019,0600 UTC,"16,7",92.0
05/09/2019,0700 UTC,"16,7",93.0
05/09/2019,0800 UTC,"16,6",94.0
05/09/2019,0900 UTC,"16,6",93.0
05/09/2019,1000 UTC,"16,7",93.0
05/09/2019,1100 UTC,17,92.0
05/09/2019,1200 UTC,"17,8",86.0
05/09/2019,1300 UTC,"18,6",76.0
05/09/2019,1400 UTC,"19,1",72.0
05/09/2019,1500 UTC,"19,3",73.0
05/09/2019,1600 UTC,"18,5",72.0
05/09/2019,1700 UTC,"18,6",71.0
05/09/2019,1800 UTC,"18,3",72.0
05/09/2019,1900 UTC,"17,7",73.0
05/09/2019,2000 UTC,"17,2",73.0
05/09/2019,2100 UTC,"16,5",75.0
05/09/2019,2200 UTC,"16,1",74.0
05/09/2019,2300 UTC,"16,1",85.0
06/09/2019,0000 UTC,"15,3",85.0
06/09/2019,0100 UTC,"15,2",87.0
06/09/2019,0200 UTC,"15,2",90.0
06/09/2019,0300 UTC,"15,1",89.0
06/09/2019,0400 UTC,"15,1",90.0
06/09/2019,0500 UTC,"15,2",93.0
06/09/2019,0600 UTC,"15,1",94.0
06/09/2019,0700 UTC,"15,1",94.0
06/09/2019,0800 UTC,"15,1",93.0
06/09/2019,0900 UTC,"15,2",93.0
06/09/2019,1000 UTC,"14,9",91.0
06/09/2019,1100 UTC,"15,8",88.0
06/09/2019,1200 UTC,"16,4",86.0
06/09/2019,1300 UTC,"17,2",80.0
06/09/2019,1400 UTC,"17,9",77.0
06/09/2019,1500 UTC,"18,3",75.0
06/09/2019,1600 UTC,"19,6",72.0
06/09/2019,1700 UTC,"19,3",73.0
06/09/2019,1800 UTC,"20,1",74.0
06/09/2019,1900 UTC,"19,3",74.0
06/09/2019,2000 UTC,19,74.0
06/09/2019,2100 UTC,"18,9",86.0
06/09/2019,2200 UTC,"17,1",88.0
06/09/2019,2300 UTC,"17,2",88.0
07/09/2019,0000 UTC,"17,2",88.0
07/09/2019,0100 UTC,"17,3",86.0
07/09/2019,0200 UTC,"17,2",86.0
07/09/2019,0300 UTC,"17,2",89.0
07/09/2019,0400 UTC,17,89.0
07/09/2019,0500 UTC,"16,9",87.0
07/09/2019,0600 UTC,"16,8",89.0
07/09/2019,0700 UTC,"16,6",88.0
07/09/2019,0800 UTC,"16,5",89.0
07/09/2019,0900 UTC,"16,3",90.0
07/09/2019,1000 UTC,"16,6",88.0
07/09/2019,1100 UTC,17,85.0
07/09/2019,1200 UTC,"18,4",77.0
07/09/2019,1300 UTC,21,69.0
07/09/2019,1400 UTC,"23,1",63.0
07/09/2019,1500 UTC,"24,9",57.0
07/09/2019,1600 UTC,"26,2",53.0
07/09/2019,1700 UTC,"27,3",50.0
07/09/2019,1800 UTC,28,48.0
07/09/2019,1900 UTC,"28,3",47.0
07/09/2019,2000 UTC,"27,8",52.0
07/09/2019,2100 UTC,"27,1",61.0
07/09/2019,2200 UTC,"24,9",70.0
07/09/2019,2300 UTC,23,75.0
08/09/2019,0000 UTC,"22,1",76.0
08/09/2019,0100 UTC,"21,4",77.0
08/09/2019,0200 UTC,"20,8",87.0
08/09/2019,0300 UTC,"18,8",90.0
08/09/2019,0400 UTC,"17,8",92.0
08/09/2019,0500 UTC,"18,6",88.0
08/09/2019,0600 UTC,"18,2",89.0
08/09/2019,0700 UTC,"17,8",89.0
08/09/2019,0800 UTC,"17,3",91.0
08/09/2019,0900 UTC,"16,7",93.0
08/09/2019,1000 UTC,"16,7",92.0
08/09/2019,1100 UTC,"18,4",85.0
08/09/2019,1200 UTC,"20,4",78.0
08/09/2019,1300 UTC,"22,9",68.0
08/09/2019,1400 UTC,"24,9",61.0
08/09/2019,1500 UTC,"26,6",55.0
08/09/2019,1600 UTC,"28,7",44.0
08/09/2019,1700 UTC,"30,3",37.0
08/09/2019,1800 UTC,31,34.0
08/09/2019,1900 UTC,"30,6",38.0
08/09/2019,2000 UTC,"30,1",41.0
08/09/2019,2100 UTC,"29,5",58.0
08/09/2019,2200 UTC,"25,9",70.0
08/09/2019,2300 UTC,"22,9",82.0
09/09/2019,0000 UTC,"20,8",85.0
09/09/2019,0100 UTC,"19,7",85.0
09/09/2019,0200 UTC,"19,1",85.0
09/09/2019,0300 UTC,"20,5",77.0
09/09/2019,0400 UTC,"20,2",84.0
09/09/2019,0500 UTC,"18,8",90.0
09/09/2019,0600 UTC,"17,7",91.0
09/09/2019,0700 UTC,"17,7",91.0
09/09/2019,0800 UTC,"16,9",92.0
09/09/2019,0900 UTC,16,93.0
09/09/2019,1000 UTC,"16,4",92.0
09/09/2019,1100 UTC,"19,7",81.0
09/09/2019,1200 UTC,"23,3",65.0
09/09/2019,1300 UTC,"24,6",59.0
09/09/2019,1400 UTC,"26,4",52.0
09/09/2019,1500 UTC,"28,4",44.0
09/09/2019,1600 UTC,"29,9",35.0
09/09/2019,1700 UTC,"30,9",34.0
09/09/2019,1800 UTC,32,31.0
09/09/2019,1900 UTC,"32,5",31.0
09/09/2019,2000 UTC,"32,4",38.0
09/09/2019,2100 UTC,"31,1",50.0
09/09/2019,2200 UTC,"27,7",70.0
09/09/2019,2300 UTC,"23,1",74.0
10/09/2019,0000 UTC,"21,3",83.0
10/09/2019,0100 UTC,"19,7",83.0
10/09/2019,0200 UTC,"19,2",86.0
10/09/2019,0300 UTC,"18,2",89.0
10/09/2019,0400 UTC,"17,4",87.0
10/09/2019,0500 UTC,17,90.0
10/09/2019,0600 UTC,16,92.0
10/09/2019,0700 UTC,"15,3",91.0
10/09/2019,0800 UTC,15,91.0
10/09/2019,0900 UTC,"14,3",92.0
10/09/2019,1000 UTC,"15,2",90.0
10/09/2019,1100 UTC,"18,4",79.0
10/09/2019,1200 UTC,"22,4",58.0
10/09/2019,1300 UTC,"25,9",42.0
10/09/2019,1400 UTC,"28,8",35.0
10/09/2019,1500 UTC,"30,9",30.0
10/09/2019,1600 UTC,"32,7",25.0
10/09/2019,1700 UTC,"33,6",22.0
10/09/2019,1800 UTC,"33,8",23.0
10/09/2019,1900 UTC,"33,7",24.0
10/09/2019,2000 UTC,"33,4",29.0
10/09/2019,2100 UTC,"32,2",47.0
10/09/2019,2200 UTC,"27,7",62.0
10/09/2019,2300 UTC,"24,2",69.0
11/09/2019,0000 UTC,"22,4",78.0
11/09/2019,0100 UTC,"20,5",78.0
11/09/2019,0200 UTC,20,80.0
11/09/2019,0300 UTC,"19,2",85.0
11/09/2019,0400 UTC,"18,4",77.0
11/09/2019,0500 UTC,"18,5",85.0
11/09/2019,0600 UTC,"18,1",81.0
11/09/2019,0700 UTC,"17,3",86.0
11/09/2019,0800 UTC,"16,4",87.0
11/09/2019,0900 UTC,"16,1",88.0
11/09/2019,1000 UTC,"16,5",86.0
11/09/2019,1100 UTC,"19,2",75.0
11/09/2019,1200 UTC,"23,5",57.0
11/09/2019,1300 UTC,"26,8",49.0
11/09/2019,1400 UTC,"29,3",41.0
11/09/2019,1500 UTC,"30,8",37.0
11/09/2019,1600 UTC,"32,4",31.0
11/09/2019,1700 UTC,"33,2",29.0
11/09/2019,1800 UTC,"33,7",29.0
11/09/2019,1900 UTC,"33,8",27.0
11/09/2019,2000 UTC,"33,5",36.0
11/09/2019,2100 UTC,"32,1",44.0
11/09/2019,2200 UTC,"28,8",70.0
11/09/2019,2300 UTC,"24,4",78.0
12/09/2019,0000 UTC,"21,8",83.0
12/09/2019,0100 UTC,"19,9",86.0
12/09/2019,0200 UTC,19,84.0
12/09/2019,0300 UTC,"18,8",83.0
12/09/2019,0400 UTC,"18,1",84.0
12/09/2019,0500 UTC,18,83.0
12/09/2019,0600 UTC,"17,5",86.0
12/09/2019,0700 UTC,"16,8",85.0
12/09/2019,0800 UTC,"16,6",89.0
12/09/2019,0900 UTC,"16,2",88.0
12/09/2019,1000 UTC,"17,2",87.0
12/09/2019,1100 UTC,"19,5",75.0
12/09/2019,1200 UTC,"23,8",59.0
12/09/2019,1300 UTC,"27,3",54.0
12/09/2019,1400 UTC,"30,3",42.0
12/09/2019,1500 UTC,"32,7",31.0
12/09/2019,1600 UTC,"34,2",27.0
12/09/2019,1700 UTC,"35,5",25.0
12/09/2019,1800 UTC,"35,8",21.0
12/09/2019,1900 UTC,"35,6",23.0
12/09/2019,2000 UTC,"35,3",29.0
12/09/2019,2100 UTC,"33,3",51.0
12/09/2019,2200 UTC,"29,7",55.0
12/09/2019,2300 UTC,"26,3",66.0
13/09/2019,0000 UTC,"23,9",75.0
13/09/2019,0100 UTC,"22,5",67.0
13/09/2019,0200 UTC,"22,4",74.0
13/09/2019,0300 UTC,"22,7",58.0
13/09/2019,0400 UTC,"22,9",71.0
13/09/2019,0500 UTC,"21,3",75.0
13/09/2019,0600 UTC,"20,4",82.0
13/09/2019,0700 UTC,"19,8",86.0
13/09/2019,0800 UTC,"18,7",87.0
13/09/2019,0900 UTC,"18,1",86.0
13/09/2019,1000 UTC,"18,8",82.0
13/09/2019,1100 UTC,"19,5",78.0
13/09/2019,1200 UTC,"20,4",75.0
13/09/2019,1300 UTC,"21,2",71.0
13/09/2019,1400 UTC,"22,4",66.0
13/09/2019,1500 UTC,"23,2",65.0
13/09/2019,1600 UTC,"24,7",61.0
13/09/2019,1700 UTC,"24,9",61.0
13/09/2019,1800 UTC,"25,3",59.0
13/09/2019,1900 UTC,"25,4",65.0
13/09/2019,2000 UTC,24,70.0
13/09/2019,2100 UTC,"22,3",76.0
13/09/2019,2200 UTC,"21,1",77.0
13/09/2019,2300 UTC,"20,5",79.0
14/09/2019,0000 UTC,"19,9",83.0
14/09/2019,0100 UTC,"19,4",80.0
14/09/2019,0200 UTC,"19,4",81.0
14/09/2019,0300 UTC,"19,3",82.0
14/09/2019,0400 UTC,"19,2",80.0
14/09/2019,0500 UTC,"19,2",79.0
14/09/2019,0600 UTC,"19,2",80.0
14/09/2019,0700 UTC,"19,2",81.0
14/09/2019,0800 UTC,"19,1",88.0
14/09/2019,0900 UTC,"18,7",93.0
14/09/2019,1000 UTC,"18,6",91.0
14/09/2019,1100 UTC,19,89.0
14/09/2019,1200 UTC,"20,2",82.0
14/09/2019,1300 UTC,"22,1",72.0
14/09/2019,1400 UTC,"23,4",62.0
14/09/2019,1500 UTC,"25,1",55.0
14/09/2019,1600 UTC,"25,8",54.0
14/09/2019,1700 UTC,"26,7",53.0
14/09/2019,1800 UTC,"27,5",52.0
14/09/2019,1900 UTC,"27,6",53.0
14/09/2019,2000 UTC,"27,2",64.0
14/09/2019,2100 UTC,"24,7",70.0
14/09/2019,2200 UTC,"22,9",73.0
14/09/2019,2300 UTC,"22,2",78.0
15/09/2019,0000 UTC,"20,6",80.0
15/09/2019,0100 UTC,"19,9",82.0
15/09/2019,0200 UTC,"19,5",85.0
15/09/2019,0300 UTC,19,87.0
15/09/2019,0400 UTC,"18,8",90.0
15/09/2019,0500 UTC,"17,9",91.0
15/09/2019,0600 UTC,"17,4",92.0
15/09/2019,0700 UTC,"17,5",90.0
15/09/2019,0800 UTC,"17,7",88.0
15/09/2019,0900 UTC,"18,1",86.0
15/09/2019,1000 UTC,"18,2",89.0
15/09/2019,1100 UTC,"19,4",88.0
15/09/2019,1200 UTC,"20,6",79.0
15/09/2019,1300 UTC,"21,9",72.0
15/09/2019,1400 UTC,"23,9",66.0
15/09/2019,1500 UTC,26,60.0
15/09/2019,1600 UTC,"27,6",55.0
15/09/2019,1700 UTC,"28,3",51.0
15/09/2019,1800 UTC,"29,1",47.0
15/09/2019,1900 UTC,"29,5",47.0
15/09/2019,2000 UTC,"29,1",49.0
15/09/2019,2100 UTC,"28,2",56.0
15/09/2019,2200 UTC,26,66.0
15/09/2019,2300 UTC,"24,1",67.0
16/09/2019,0000 UTC,"23,9",69.0
16/09/2019,0100 UTC,"23,2",73.0
16/09/2019,0200 UTC,"22,2",76.0
16/09/2019,0300 UTC,"21,3",81.0
16/09/2019,0400 UTC,20,87.0
16/09/2019,0500 UTC,"19,3",88.0
16/09/2019,0600 UTC,"17,9",91.0
16/09/2019,0700 UTC,"17,2",92.0
16/09/2019,0800 UTC,"16,6",92.0
16/09/2019,0900 UTC,"16,2",92.0
16/09/2019,1000 UTC,17,90.0
16/09/2019,1100 UTC,"20,4",78.0
16/09/2019,1200 UTC,"23,8",65.0
16/09/2019,1300 UTC,"25,6",58.0
16/09/2019,1400 UTC,"27,4",52.0
16/09/2019,1500 UTC,"28,9",47.0
16/09/2019,1600 UTC,"30,8",39.0
16/09/2019,1700 UTC,"32,2",27.0
16/09/2019,1800 UTC,"33,1",24.0
16/09/2019,1900 UTC,"33,3",24.0
16/09/2019,2000 UTC,"33,1",28.0
16/09/2019,2100 UTC,"31,7",39.0
16/09/2019,2200 UTC,"28,1",68.0
16/09/2019,2300 UTC,"22,8",65.0
17/09/2019,0000 UTC,"21,6",69.0
17/09/2019,0100 UTC,"20,5",79.0
17/09/2019,0200 UTC,"19,7",76.0
17/09/2019,0300 UTC,"19,7",84.0
17/09/2019,0400 UTC,18,84.0
17/09/2019,0500 UTC,"17,5",86.0
17/09/2019,0600 UTC,"17,2",89.0
17/09/2019,0700 UTC,"16,8",89.0
17/09/2019,0800 UTC,"15,9",91.0
17/09/2019,0900 UTC,"16,5",89.0
17/09/2019,1000 UTC,"17,4",84.0
17/09/2019,1100 UTC,"20,1",72.0
17/09/2019,1200 UTC,"23,8",64.0
17/09/2019,1300 UTC,"26,9",53.0
17/09/2019,1400 UTC,"29,6",44.0
17/09/2019,1500 UTC,"31,6",37.0
17/09/2019,1600 UTC,"33,4",31.0
17/09/2019,1700 UTC,"34,8",24.0
17/09/2019,1800 UTC,"35,8",22.0
17/09/2019,1900 UTC,"34,9",20.0
17/09/2019,2000 UTC,"34,1",27.0
17/09/2019,2100 UTC,"33,3",38.0
17/09/2019,2200 UTC,30,63.0
17/09/2019,2300 UTC,"24,7",66.0
18/09/2019,0000 UTC,"22,9",72.0
18/09/2019,0100 UTC,"21,4",79.0
18/09/2019,0200 UTC,"20,4",82.0
18/09/2019,0300 UTC,"19,4",79.0
18/09/2019,0400 UTC,"19,2",81.0
18/09/2019,0500 UTC,"18,6",83.0
18/09/2019,0600 UTC,18,82.0
18/09/2019,0700 UTC,"17,4",86.0
18/09/2019,0800 UTC,"16,9",89.0
18/09/2019,0900 UTC,"16,7",90.0
18/09/2019,1000 UTC,18,82.0
18/09/2019,1100 UTC,"22,5",62.0
18/09/2019,1200 UTC,"27,2",44.0
18/09/2019,1300 UTC,"31,2",31.0
18/09/2019,1400 UTC,"32,8",26.0
18/09/2019,1500 UTC,"34,3",22.0
18/09/2019,1600 UTC,35,21.0
18/09/2019,1700 UTC,"35,4",21.0
18/09/2019,1800 UTC,"35,3",22.0
18/09/2019,1900 UTC,"35,3",24.0
18/09/2019,2000 UTC,"34,7",28.0
18/09/2019,2100 UTC,"33,6",34.0
18/09/2019,2200 UTC,"30,5",54.0
18/09/2019,2300 UTC,"26,2",66.0
19/09/2019,0000 UTC,"23,5",70.0
19/09/2019,0100 UTC,"22,7",63.0
19/09/2019,0200 UTC,"22,5",67.0
19/09/2019,0300 UTC,"21,8",74.0
19/09/2019,0400 UTC,"20,1",82.0
19/09/2019,0500 UTC,"19,1",85.0
19/09/2019,0600 UTC,"18,8",87.0
19/09/2019,0700 UTC,"18,6",87.0
19/09/2019,0800 UTC,"18,3",92.0
19/09/2019,0900 UTC,"17,6",91.0
19/09/2019,1000 UTC,"17,8",91.0
19/09/2019,1100 UTC,"19,6",81.0
19/09/2019,1200 UTC,"21,6",72.0
19/09/2019,1300 UTC,"24,1",64.0
19/09/2019,1400 UTC,"26,7",53.0
19/09/2019,1500 UTC,"28,4",49.0
19/09/2019,1600 UTC,"30,4",42.0
19/09/2019,1700 UTC,"31,9",34.0
19/09/2019,1800 UTC,"32,8",32.0
19/09/2019,1900 UTC,"32,5",33.0
19/09/2019,2000 UTC,"32,4",47.0
19/09/2019,2100 UTC,"30,5",50.0
19/09/2019,2200 UTC,"28,5",63.0
19/09/2019,2300 UTC,"24,4",76.0
20/09/2019,0000 UTC,"21,7",78.0
20/09/2019,0100 UTC,"21,1",79.0
20/09/2019,0200 UTC,"20,6",81.0
20/09/2019,0300 UTC,"20,1",83.0
20/09/2019,0400 UTC,"19,8",88.0
20/09/2019,0500 UTC,"19,1",87.0
20/09/2019,0600 UTC,"20,3",87.0
20/09/2019,0700 UTC,"20,3",89.0
20/09/2019,0800 UTC,"19,7",91.0
20/09/2019,0900 UTC,"19,6",90.0
20/09/2019,1000 UTC,20,90.0
20/09/2019,1100 UTC,"20,7",85.0
20/09/2019,1200 UTC,"22,6",73.0
20/09/2019,1300 UTC,"25,3",60.0
20/09/2019,1400 UTC,"27,4",54.0
20/09/2019,1500 UTC,"29,6",42.0
20/09/2019,1600 UTC,"30,7",41.0
20/09/2019,1700 UTC,"31,5",40.0
20/09/2019,1800 UTC,"31,8",38.0
20/09/2019,1900 UTC,"31,4",50.0
20/09/2019,2000 UTC,"29,4",53.0
20/09/2019,2100 UTC,"28,1",60.0
20/09/2019,2200 UTC,"25,8",64.0
20/09/2019,2300 UTC,"24,8",67.0
21/09/2019,0000 UTC,"24,1",73.0
21/09/2019,0100 UTC,"23,8",78.0
21/09/2019,0200 UTC,"22,9",82.0
21/09/2019,0300 UTC,"22,1",79.0
21/09/2019,0400 UTC,"22,1",80.0
21/09/2019,0500 UTC,"21,7",80.0
21/09/2019,0600 UTC,"21,2",88.0
21/09/2019,0700 UTC,"20,5",88.0
21/09/2019,0800 UTC,"19,3",83.0
21/09/2019,0900 UTC,"19,1",89.0
21/09/2019,1000 UTC,"18,7",91.0
21/09/2019,1100 UTC,"18,6",91.0
21/09/2019,1200 UTC,"18,9",90.0
21/09/2019,1300 UTC,"20,3",84.0
21/09/2019,1400 UTC,"21,1",80.0
21/09/2019,1500 UTC,"21,9",75.0
21/09/2019,1600 UTC,23,72.0
21/09/2019,1700 UTC,"23,8",69.0
21/09/2019,1800 UTC,"23,9",72.0
21/09/2019,1900 UTC,"22,7",75.0
21/09/2019,2000 UTC,"21,7",76.0
